workerId,comment,answer,race,age,gender,politic
vl0Km8tL,49,1,White,31,Female,Democrat
vl0Km8tL,31,1,White,31,Female,Democrat
vl0Km8tL,80,1,White,31,Female,Democrat
vl0Km8tL,43,1,White,31,Female,Democrat
vl0Km8tL,16,1,White,31,Female,Democrat
vl0Km8tL,24,1,White,31,Female,Democrat
vl0Km8tL,102,1,White,31,Female,Democrat
vl0Km8tL,116,1,White,31,Female,Democrat
vl0Km8tL,98,1,White,31,Female,Democrat
vl0Km8tL,61,-1,White,31,Female,Democrat
vl0Km8tL,28,1,White,31,Female,Democrat
vl0Km8tL,0,-1,White,31,Female,Democrat
vl0Km8tL,97,1,White,31,Female,Democrat
vl0Km8tL,35,1,White,31,Female,Democrat
vl0Km8tL,77,1,White,31,Female,Democrat
vl0Km8tL,85,1,White,31,Female,Democrat
vl0Km8tL,2,-1,White,31,Female,Democrat
vl0Km8tL,59,1,White,31,Female,Democrat
vl0Km8tL,107,1,White,31,Female,Democrat
GTHCHCvp,74,1,White,53,Female,Democrat
GTHCHCvp,113,1,White,53,Female,Democrat
GTHCHCvp,67,-1,White,53,Female,Democrat
GTHCHCvp,52,1,White,53,Female,Democrat
GTHCHCvp,97,1,White,53,Female,Democrat
GTHCHCvp,85,-1,White,53,Female,Democrat
GTHCHCvp,26,1,White,53,Female,Democrat
GTHCHCvp,3,-1,White,53,Female,Democrat
GTHCHCvp,69,-1,White,53,Female,Democrat
GTHCHCvp,39,1,White,53,Female,Democrat
GTHCHCvp,42,1,White,53,Female,Democrat
GTHCHCvp,116,1,White,53,Female,Democrat
GTHCHCvp,46,1,White,53,Female,Democrat
GTHCHCvp,36,1,White,53,Female,Democrat
GTHCHCvp,1,-1,White,53,Female,Democrat
GTHCHCvp,21,-1,White,53,Female,Democrat
GTHCHCvp,73,-1,White,53,Female,Democrat
GTHCHCvp,59,1,White,53,Female,Democrat
GTHCHCvp,15,-1,White,53,Female,Democrat
GTHCHCvp,91,1,White,53,Female,Democrat
GTHCHCvp,101,1,White,53,Female,Democrat
GTHCHCvp,105,1,White,53,Female,Democrat
GTHCHCvp,89,-1,White,53,Female,Democrat
GTHCHCvp,13,1,White,53,Female,Democrat
LN6nv5U7,33,1,White,27,Female,Independent
LN6nv5U7,12,-1,White,27,Female,Independent
LN6nv5U7,107,1,White,27,Female,Independent
LN6nv5U7,59,1,White,27,Female,Independent
LN6nv5U7,16,-1,White,27,Female,Independent
LN6nv5U7,76,1,White,27,Female,Independent
LN6nv5U7,53,1,White,27,Female,Independent
LN6nv5U7,114,1,White,27,Female,Independent
LN6nv5U7,117,1,White,27,Female,Independent
LN6nv5U7,97,1,White,27,Female,Independent
LN6nv5U7,45,1,White,27,Female,Independent
LN6nv5U7,89,1,White,27,Female,Independent
LN6nv5U7,20,-1,White,27,Female,Independent
LN6nv5U7,88,1,White,27,Female,Independent
LN6nv5U7,46,1,White,27,Female,Independent
LN6nv5U7,28,1,White,27,Female,Independent
LN6nv5U7,1,-1,White,27,Female,Independent
LN6nv5U7,75,1,White,27,Female,Independent
LN6nv5U7,99,1,White,27,Female,Independent
LN6nv5U7,101,1,White,27,Female,Independent
LN6nv5U7,8,-1,White,27,Female,Independent
LN6nv5U7,65,-1,White,27,Female,Independent
LN6nv5U7,69,1,White,27,Female,Independent
LN6nv5U7,30,1,White,27,Female,Independent
L3eyiVDZ,105,1,White,39,Female,Democrat
L3eyiVDZ,0,-1,White,39,Female,Democrat
L3eyiVDZ,101,1,White,39,Female,Democrat
L3eyiVDZ,8,-1,White,39,Female,Democrat
L3eyiVDZ,114,1,White,39,Female,Democrat
L3eyiVDZ,57,1,White,39,Female,Democrat
L3eyiVDZ,29,-1,White,39,Female,Democrat
L3eyiVDZ,18,1,White,39,Female,Democrat
L3eyiVDZ,12,-1,White,39,Female,Democrat
L3eyiVDZ,45,1,White,39,Female,Democrat
L3eyiVDZ,37,1,White,39,Female,Democrat
L3eyiVDZ,40,1,White,39,Female,Democrat
L3eyiVDZ,80,1,White,39,Female,Democrat
L3eyiVDZ,53,1,White,39,Female,Democrat
L3eyiVDZ,28,1,White,39,Female,Democrat
L3eyiVDZ,30,1,White,39,Female,Democrat
L3eyiVDZ,98,1,White,39,Female,Democrat
L3eyiVDZ,69,1,White,39,Female,Democrat
L3eyiVDZ,77,1,White,39,Female,Democrat
L3eyiVDZ,64,-1,White,39,Female,Democrat
L3eyiVDZ,73,1,White,39,Female,Democrat
L3eyiVDZ,95,1,White,39,Female,Democrat
L3eyiVDZ,85,-1,White,39,Female,Democrat
L3eyiVDZ,113,1,White,39,Female,Democrat
PdJYATcp,14,1,White,26,Female,Democrat
PdJYATcp,92,1,White,26,Female,Democrat
PdJYATcp,4,-1,White,26,Female,Democrat
PdJYATcp,59,1,White,26,Female,Democrat
PdJYATcp,105,1,White,26,Female,Democrat
PdJYATcp,115,1,White,26,Female,Democrat
PdJYATcp,34,1,White,26,Female,Democrat
PdJYATcp,74,1,White,26,Female,Democrat
PdJYATcp,2,-1,White,26,Female,Democrat
PdJYATcp,54,1,White,26,Female,Democrat
PdJYATcp,62,-1,White,26,Female,Democrat
PdJYATcp,76,1,White,26,Female,Democrat
PdJYATcp,28,1,White,26,Female,Democrat
PdJYATcp,15,-1,White,26,Female,Democrat
PdJYATcp,89,1,White,26,Female,Democrat
PdJYATcp,82,1,White,26,Female,Democrat
PdJYATcp,67,-1,White,26,Female,Democrat
PdJYATcp,44,1,White,26,Female,Democrat
PdJYATcp,96,1,White,26,Female,Democrat
PdJYATcp,20,1,White,26,Female,Democrat
PdJYATcp,46,1,White,26,Female,Democrat
PdJYATcp,100,1,White,26,Female,Democrat
PdJYATcp,111,1,White,26,Female,Democrat
PdJYATcp,30,1,White,26,Female,Democrat
9KERJD89,73,-1,White,59,Female,Democrat
9KERJD89,17,1,White,59,Female,Democrat
9KERJD89,49,1,White,59,Female,Democrat
9KERJD89,55,1,White,59,Female,Democrat
9KERJD89,79,1,White,59,Female,Democrat
9KERJD89,105,1,White,59,Female,Democrat
9KERJD89,2,-1,White,59,Female,Democrat
9KERJD89,41,1,White,59,Female,Democrat
9KERJD89,32,-1,White,59,Female,Democrat
9KERJD89,62,-1,White,59,Female,Democrat
9KERJD89,16,-1,White,59,Female,Democrat
9KERJD89,5,-1,White,59,Female,Democrat
9KERJD89,52,1,White,59,Female,Democrat
9KERJD89,21,1,White,59,Female,Democrat
9KERJD89,89,1,White,59,Female,Democrat
9KERJD89,92,1,White,59,Female,Democrat
9KERJD89,110,1,White,59,Female,Democrat
9KERJD89,22,1,White,59,Female,Democrat
9KERJD89,115,1,White,59,Female,Democrat
9KERJD89,39,1,White,59,Female,Democrat
9KERJD89,84,1,White,59,Female,Democrat
9KERJD89,68,1,White,59,Female,Democrat
9KERJD89,104,1,White,59,Female,Democrat
9KERJD89,98,1,White,59,Female,Democrat
7p8LsE4B,14,1,White,54,Female,Independent
7p8LsE4B,102,1,White,54,Female,Independent
7p8LsE4B,77,1,White,54,Female,Independent
7p8LsE4B,82,1,White,54,Female,Independent
7p8LsE4B,111,1,White,54,Female,Independent
7p8LsE4B,34,1,White,54,Female,Independent
7p8LsE4B,59,1,White,54,Female,Independent
7p8LsE4B,83,1,White,54,Female,Independent
7p8LsE4B,78,-1,White,54,Female,Independent
7p8LsE4B,48,1,White,54,Female,Independent
7p8LsE4B,37,1,White,54,Female,Independent
7p8LsE4B,90,1,White,54,Female,Independent
7p8LsE4B,4,-1,White,54,Female,Independent
7p8LsE4B,5,-1,White,54,Female,Independent
7p8LsE4B,44,1,White,54,Female,Independent
7p8LsE4B,27,1,White,54,Female,Independent
7p8LsE4B,24,1,White,54,Female,Independent
7p8LsE4B,57,1,White,54,Female,Independent
7p8LsE4B,18,-1,White,54,Female,Independent
7p8LsE4B,100,1,White,54,Female,Independent
7p8LsE4B,60,-1,White,54,Female,Independent
7p8LsE4B,67,-1,White,54,Female,Independent
7p8LsE4B,94,1,White,54,Female,Independent
7p8LsE4B,118,1,White,54,Female,Independent
kaX3S6ed,12,-1,Hispanic,20,Female,Independent
kaX3S6ed,4,-1,Hispanic,20,Female,Independent
kaX3S6ed,46,1,Hispanic,20,Female,Independent
kaX3S6ed,63,-1,Hispanic,20,Female,Independent
kaX3S6ed,24,1,Hispanic,20,Female,Independent
kaX3S6ed,17,1,Hispanic,20,Female,Independent
kaX3S6ed,94,1,Hispanic,20,Female,Independent
kaX3S6ed,82,-1,Hispanic,20,Female,Independent
kaX3S6ed,87,1,Hispanic,20,Female,Independent
kaX3S6ed,100,1,Hispanic,20,Female,Independent
kaX3S6ed,2,-1,Hispanic,20,Female,Independent
kaX3S6ed,64,-1,Hispanic,20,Female,Independent
kaX3S6ed,76,1,Hispanic,20,Female,Independent
kaX3S6ed,101,1,Hispanic,20,Female,Independent
kaX3S6ed,78,1,Hispanic,20,Female,Independent
kaX3S6ed,41,1,Hispanic,20,Female,Independent
kaX3S6ed,35,1,Hispanic,20,Female,Independent
kaX3S6ed,112,1,Hispanic,20,Female,Independent
kaX3S6ed,118,1,Hispanic,20,Female,Independent
kaX3S6ed,26,1,Hispanic,20,Female,Independent
kaX3S6ed,32,-1,Hispanic,20,Female,Independent
kaX3S6ed,98,1,Hispanic,20,Female,Independent
kaX3S6ed,52,1,Hispanic,20,Female,Independent
kaX3S6ed,55,1,Hispanic,20,Female,Independent
xZlqqBqc,98,1,White,34,Female,Independent
xZlqqBqc,69,1,White,34,Female,Independent
xZlqqBqc,52,1,White,34,Female,Independent
xZlqqBqc,106,1,White,34,Female,Independent
xZlqqBqc,119,1,White,34,Female,Independent
xZlqqBqc,64,-1,White,34,Female,Independent
xZlqqBqc,107,1,White,34,Female,Independent
xZlqqBqc,81,1,White,34,Female,Independent
xZlqqBqc,73,-1,White,34,Female,Independent
xZlqqBqc,6,-1,White,34,Female,Independent
xZlqqBqc,70,1,White,34,Female,Independent
xZlqqBqc,118,1,White,34,Female,Independent
xZlqqBqc,23,1,White,34,Female,Independent
xZlqqBqc,9,-1,White,34,Female,Independent
xZlqqBqc,47,1,White,34,Female,Independent
xZlqqBqc,40,1,White,34,Female,Independent
xZlqqBqc,87,1,White,34,Female,Independent
xZlqqBqc,28,1,White,34,Female,Independent
xZlqqBqc,12,-1,White,34,Female,Independent
xZlqqBqc,38,1,White,34,Female,Independent
xZlqqBqc,94,1,White,34,Female,Independent
xZlqqBqc,17,-1,White,34,Female,Independent
xZlqqBqc,53,1,White,34,Female,Independent
xZlqqBqc,32,-1,White,34,Female,Independent
Rn6DnmD3,82,1,White,63,Female,Democrat
Rn6DnmD3,44,1,White,63,Female,Democrat
Rn6DnmD3,101,1,White,63,Female,Democrat
Rn6DnmD3,29,1,White,63,Female,Democrat
Rn6DnmD3,84,-1,White,63,Female,Democrat
Rn6DnmD3,105,1,White,63,Female,Democrat
Rn6DnmD3,43,1,White,63,Female,Democrat
Rn6DnmD3,4,-1,White,63,Female,Democrat
Rn6DnmD3,53,1,White,63,Female,Democrat
Rn6DnmD3,116,1,White,63,Female,Democrat
Rn6DnmD3,55,1,White,63,Female,Democrat
Rn6DnmD3,70,-1,White,63,Female,Democrat
Rn6DnmD3,92,1,White,63,Female,Democrat
Rn6DnmD3,24,1,White,63,Female,Democrat
Rn6DnmD3,37,1,White,63,Female,Democrat
Rn6DnmD3,99,1,White,63,Female,Democrat
Rn6DnmD3,64,-1,White,63,Female,Democrat
Rn6DnmD3,15,-1,White,63,Female,Democrat
Rn6DnmD3,113,1,White,63,Female,Democrat
Rn6DnmD3,66,-1,White,63,Female,Democrat
Rn6DnmD3,74,-1,White,63,Female,Democrat
Rn6DnmD3,10,-1,White,63,Female,Democrat
Rn6DnmD3,38,1,White,63,Female,Democrat
Rn6DnmD3,5,-1,White,63,Female,Democrat
oGmd4NBv,74,1,White,24,Female,Republican
oGmd4NBv,43,1,White,24,Female,Republican
oGmd4NBv,95,1,White,24,Female,Republican
oGmd4NBv,26,1,White,24,Female,Republican
oGmd4NBv,115,1,White,24,Female,Republican
oGmd4NBv,119,1,White,24,Female,Republican
oGmd4NBv,48,1,White,24,Female,Republican
oGmd4NBv,103,-1,White,24,Female,Republican
oGmd4NBv,89,1,White,24,Female,Republican
oGmd4NBv,87,1,White,24,Female,Republican
oGmd4NBv,105,1,White,24,Female,Republican
oGmd4NBv,56,1,White,24,Female,Republican
oGmd4NBv,94,1,White,24,Female,Republican
oGmd4NBv,62,-1,White,24,Female,Republican
oGmd4NBv,38,1,White,24,Female,Republican
oGmd4NBv,37,1,White,24,Female,Republican
oGmd4NBv,4,-1,White,24,Female,Republican
oGmd4NBv,12,-1,White,24,Female,Republican
oGmd4NBv,61,-1,White,24,Female,Republican
oGmd4NBv,1,-1,White,24,Female,Republican
oGmd4NBv,28,1,White,24,Female,Republican
oGmd4NBv,19,1,White,24,Female,Republican
oGmd4NBv,77,1,White,24,Female,Republican
oGmd4NBv,52,1,White,24,Female,Republican
P8C9Uk8v,5,-1,White,32,Female,Democrat
P8C9Uk8v,35,1,White,32,Female,Democrat
P8C9Uk8v,84,-1,White,32,Female,Democrat
P8C9Uk8v,52,1,White,32,Female,Democrat
P8C9Uk8v,21,1,White,32,Female,Democrat
P8C9Uk8v,2,-1,White,32,Female,Democrat
P8C9Uk8v,69,-1,White,32,Female,Democrat
P8C9Uk8v,54,1,White,32,Female,Democrat
P8C9Uk8v,22,1,White,32,Female,Democrat
P8C9Uk8v,42,1,White,32,Female,Democrat
P8C9Uk8v,94,-1,White,32,Female,Democrat
P8C9Uk8v,77,1,White,32,Female,Democrat
P8C9Uk8v,76,1,White,32,Female,Democrat
P8C9Uk8v,92,1,White,32,Female,Democrat
P8C9Uk8v,101,1,White,32,Female,Democrat
P8C9Uk8v,31,1,White,32,Female,Democrat
P8C9Uk8v,117,1,White,32,Female,Democrat
P8C9Uk8v,11,1,White,32,Female,Democrat
P8C9Uk8v,19,-1,White,32,Female,Democrat
P8C9Uk8v,48,1,White,32,Female,Democrat
P8C9Uk8v,105,1,White,32,Female,Democrat
P8C9Uk8v,86,1,White,32,Female,Democrat
P8C9Uk8v,116,1,White,32,Female,Democrat
P8C9Uk8v,66,1,White,32,Female,Democrat
hyO32rN2,5,-1,White,45,Female,Independent
hyO32rN2,62,-1,White,45,Female,Independent
hyO32rN2,82,1,White,45,Female,Independent
hyO32rN2,78,1,White,45,Female,Independent
hyO32rN2,58,1,White,45,Female,Independent
hyO32rN2,102,1,White,45,Female,Independent
hyO32rN2,3,-1,White,45,Female,Independent
hyO32rN2,35,1,White,45,Female,Independent
hyO32rN2,46,1,White,45,Female,Independent
hyO32rN2,92,1,White,45,Female,Independent
hyO32rN2,41,1,White,45,Female,Independent
hyO32rN2,111,1,White,45,Female,Independent
hyO32rN2,23,1,White,45,Female,Independent
hyO32rN2,16,1,White,45,Female,Independent
hyO32rN2,24,1,White,45,Female,Independent
hyO32rN2,11,1,White,45,Female,Independent
hyO32rN2,39,1,White,45,Female,Independent
hyO32rN2,53,1,White,45,Female,Independent
hyO32rN2,110,1,White,45,Female,Independent
hyO32rN2,99,1,White,45,Female,Independent
hyO32rN2,88,1,White,45,Female,Independent
hyO32rN2,68,1,White,45,Female,Independent
hyO32rN2,76,1,White,45,Female,Independent
hyO32rN2,103,1,White,45,Female,Independent
NcTNyCQV,48,1,Black,49,Female,Democrat
NcTNyCQV,6,-1,Black,49,Female,Democrat
NcTNyCQV,16,-1,Black,49,Female,Democrat
NcTNyCQV,50,1,Black,49,Female,Democrat
NcTNyCQV,49,1,Black,49,Female,Democrat
NcTNyCQV,83,1,Black,49,Female,Democrat
NcTNyCQV,8,-1,Black,49,Female,Democrat
NcTNyCQV,18,1,Black,49,Female,Democrat
NcTNyCQV,89,1,Black,49,Female,Democrat
NcTNyCQV,102,1,Black,49,Female,Democrat
NcTNyCQV,37,1,Black,49,Female,Democrat
NcTNyCQV,59,1,Black,49,Female,Democrat
NcTNyCQV,61,-1,Black,49,Female,Democrat
NcTNyCQV,63,-1,Black,49,Female,Democrat
NcTNyCQV,91,-1,Black,49,Female,Democrat
NcTNyCQV,93,-1,Black,49,Female,Democrat
NcTNyCQV,77,1,Black,49,Female,Democrat
NcTNyCQV,107,-1,Black,49,Female,Democrat
NcTNyCQV,73,1,Black,49,Female,Democrat
NcTNyCQV,115,1,Black,49,Female,Democrat
NcTNyCQV,21,1,Black,49,Female,Democrat
NcTNyCQV,34,1,Black,49,Female,Democrat
NcTNyCQV,27,1,Black,49,Female,Democrat
NcTNyCQV,117,1,Black,49,Female,Democrat
A12atVm6,6,-1,White,30,Female,Democrat
A12atVm6,52,1,White,30,Female,Democrat
A12atVm6,10,-1,White,30,Female,Democrat
A12atVm6,96,1,White,30,Female,Democrat
A12atVm6,66,-1,White,30,Female,Democrat
A12atVm6,80,1,White,30,Female,Democrat
A12atVm6,105,1,White,30,Female,Democrat
A12atVm6,90,1,White,30,Female,Democrat
A12atVm6,116,1,White,30,Female,Democrat
A12atVm6,83,1,White,30,Female,Democrat
A12atVm6,59,1,White,30,Female,Democrat
A12atVm6,24,1,White,30,Female,Democrat
A12atVm6,107,1,White,30,Female,Democrat
A12atVm6,77,-1,White,30,Female,Democrat
A12atVm6,73,-1,White,30,Female,Democrat
A12atVm6,63,-1,White,30,Female,Democrat
A12atVm6,5,-1,White,30,Female,Democrat
A12atVm6,117,1,White,30,Female,Democrat
A12atVm6,30,1,White,30,Female,Democrat
A12atVm6,32,-1,White,30,Female,Democrat
A12atVm6,27,1,White,30,Female,Democrat
A12atVm6,43,1,White,30,Female,Democrat
A12atVm6,13,1,White,30,Female,Democrat
A12atVm6,41,1,White,30,Female,Democrat
A7ue1fGg,112,1,White,61,Female,Democrat
A7ue1fGg,84,1,White,61,Female,Democrat
A7ue1fGg,114,1,White,61,Female,Democrat
A7ue1fGg,107,1,White,61,Female,Democrat
A7ue1fGg,86,1,White,61,Female,Democrat
A7ue1fGg,97,1,White,61,Female,Democrat
A7ue1fGg,98,1,White,61,Female,Democrat
A7ue1fGg,52,1,White,61,Female,Democrat
A7ue1fGg,104,1,White,61,Female,Democrat
A7ue1fGg,66,-1,White,61,Female,Democrat
A7ue1fGg,35,1,White,61,Female,Democrat
A7ue1fGg,79,-1,White,61,Female,Democrat
A7ue1fGg,2,-1,White,61,Female,Democrat
A7ue1fGg,55,1,White,61,Female,Democrat
A7ue1fGg,12,-1,White,61,Female,Democrat
A7ue1fGg,40,1,White,61,Female,Democrat
A7ue1fGg,47,1,White,61,Female,Democrat
A7ue1fGg,15,-1,White,61,Female,Democrat
A7ue1fGg,69,1,White,61,Female,Democrat
A7ue1fGg,78,1,White,61,Female,Democrat
A7ue1fGg,8,-1,White,61,Female,Democrat
A7ue1fGg,37,1,White,61,Female,Democrat
A7ue1fGg,29,-1,White,61,Female,Democrat
A7ue1fGg,25,-1,White,61,Female,Democrat
TIszeth5,6,-1,White,54,Female,Independent
TIszeth5,106,1,White,54,Female,Independent
TIszeth5,76,1,White,54,Female,Independent
TIszeth5,108,1,White,54,Female,Independent
TIszeth5,4,-1,White,54,Female,Independent
TIszeth5,30,1,White,54,Female,Independent
TIszeth5,91,1,White,54,Female,Independent
TIszeth5,36,1,White,54,Female,Independent
TIszeth5,59,1,White,54,Female,Independent
TIszeth5,84,1,White,54,Female,Independent
TIszeth5,57,1,White,54,Female,Independent
TIszeth5,19,1,White,54,Female,Independent
TIszeth5,18,-1,White,54,Female,Independent
TIszeth5,26,1,White,54,Female,Independent
TIszeth5,68,-1,White,54,Female,Independent
TIszeth5,113,1,White,54,Female,Independent
TIszeth5,65,-1,White,54,Female,Independent
TIszeth5,88,1,White,54,Female,Independent
TIszeth5,96,1,White,54,Female,Independent
TIszeth5,110,1,White,54,Female,Independent
TIszeth5,45,1,White,54,Female,Independent
TIszeth5,23,1,White,54,Female,Independent
TIszeth5,77,-1,White,54,Female,Independent
TIszeth5,41,1,White,54,Female,Independent
x39BnbYg,45,1,Hispanic,36,Female,Republican
x39BnbYg,17,-1,Hispanic,36,Female,Republican
x39BnbYg,107,1,Hispanic,36,Female,Republican
x39BnbYg,3,-1,Hispanic,36,Female,Republican
x39BnbYg,111,1,Hispanic,36,Female,Republican
x39BnbYg,22,-1,Hispanic,36,Female,Republican
x39BnbYg,21,-1,Hispanic,36,Female,Republican
x39BnbYg,8,-1,Hispanic,36,Female,Republican
x39BnbYg,80,1,Hispanic,36,Female,Republican
x39BnbYg,34,1,Hispanic,36,Female,Republican
x39BnbYg,49,1,Hispanic,36,Female,Republican
x39BnbYg,61,-1,Hispanic,36,Female,Republican
x39BnbYg,50,1,Hispanic,36,Female,Republican
x39BnbYg,97,1,Hispanic,36,Female,Republican
x39BnbYg,78,1,Hispanic,36,Female,Republican
x39BnbYg,30,1,Hispanic,36,Female,Republican
x39BnbYg,113,1,Hispanic,36,Female,Republican
x39BnbYg,72,-1,Hispanic,36,Female,Republican
x39BnbYg,96,-1,Hispanic,36,Female,Republican
x39BnbYg,62,-1,Hispanic,36,Female,Republican
x39BnbYg,58,1,Hispanic,36,Female,Republican
x39BnbYg,10,-1,Hispanic,36,Female,Republican
x39BnbYg,89,1,Hispanic,36,Female,Republican
x39BnbYg,108,1,Hispanic,36,Female,Republican
ryyW8fON,95,1,White,22,Female,Independent
ryyW8fON,21,1,White,22,Female,Independent
ryyW8fON,83,1,White,22,Female,Independent
ryyW8fON,59,1,White,22,Female,Independent
ryyW8fON,54,1,White,22,Female,Independent
ryyW8fON,3,-1,White,22,Female,Independent
ryyW8fON,45,1,White,22,Female,Independent
ryyW8fON,4,-1,White,22,Female,Independent
ryyW8fON,65,-1,White,22,Female,Independent
ryyW8fON,113,1,White,22,Female,Independent
ryyW8fON,35,-1,White,22,Female,Independent
ryyW8fON,117,1,White,22,Female,Independent
ryyW8fON,27,1,White,22,Female,Independent
ryyW8fON,42,1,White,22,Female,Independent
ryyW8fON,17,1,White,22,Female,Independent
ryyW8fON,100,1,White,22,Female,Independent
ryyW8fON,33,1,White,22,Female,Independent
ryyW8fON,88,1,White,22,Female,Independent
ryyW8fON,66,-1,White,22,Female,Independent
ryyW8fON,15,-1,White,22,Female,Independent
ryyW8fON,94,1,White,22,Female,Independent
ryyW8fON,77,1,White,22,Female,Independent
ryyW8fON,76,1,White,22,Female,Independent
ryyW8fON,108,1,White,22,Female,Independent
ABJM6EIx,49,1,White,55,Female,Independent
ABJM6EIx,5,-1,White,55,Female,Independent
ABJM6EIx,68,1,White,55,Female,Independent
ABJM6EIx,85,1,White,55,Female,Independent
ABJM6EIx,111,1,White,55,Female,Independent
ABJM6EIx,92,1,White,55,Female,Independent
ABJM6EIx,110,1,White,55,Female,Independent
ABJM6EIx,15,-1,White,55,Female,Independent
ABJM6EIx,27,-1,White,55,Female,Independent
ABJM6EIx,72,-1,White,55,Female,Independent
ABJM6EIx,62,-1,White,55,Female,Independent
ABJM6EIx,1,-1,White,55,Female,Independent
ABJM6EIx,38,1,White,55,Female,Independent
ABJM6EIx,71,-1,White,55,Female,Independent
ABJM6EIx,52,1,White,55,Female,Independent
ABJM6EIx,99,1,White,55,Female,Independent
ABJM6EIx,88,1,White,55,Female,Independent
ABJM6EIx,13,1,White,55,Female,Independent
ABJM6EIx,59,1,White,55,Female,Independent
ABJM6EIx,28,1,White,55,Female,Independent
ABJM6EIx,47,1,White,55,Female,Independent
ABJM6EIx,39,1,White,55,Female,Independent
ABJM6EIx,102,1,White,55,Female,Independent
ABJM6EIx,103,1,White,55,Female,Independent
NtcpXH87,62,-1,White,39,Female,Independent
NtcpXH87,46,1,White,39,Female,Independent
NtcpXH87,101,1,White,39,Female,Independent
NtcpXH87,32,1,White,39,Female,Independent
NtcpXH87,72,-1,White,39,Female,Independent
NtcpXH87,75,1,White,39,Female,Independent
NtcpXH87,56,1,White,39,Female,Independent
NtcpXH87,11,1,White,39,Female,Independent
NtcpXH87,110,1,White,39,Female,Independent
NtcpXH87,84,1,White,39,Female,Independent
NtcpXH87,118,1,White,39,Female,Independent
NtcpXH87,5,-1,White,39,Female,Independent
NtcpXH87,28,1,White,39,Female,Independent
NtcpXH87,83,1,White,39,Female,Independent
NtcpXH87,20,-1,White,39,Female,Independent
NtcpXH87,109,-1,White,39,Female,Independent
NtcpXH87,41,1,White,39,Female,Independent
NtcpXH87,0,-1,White,39,Female,Independent
NtcpXH87,15,-1,White,39,Female,Independent
NtcpXH87,37,1,White,39,Female,Independent
NtcpXH87,52,1,White,39,Female,Independent
NtcpXH87,66,-1,White,39,Female,Independent
NtcpXH87,95,1,White,39,Female,Independent
NtcpXH87,99,1,White,39,Female,Independent
2Kk0CQlG,2,-1,White,32,Female,Democrat
2Kk0CQlG,73,1,White,32,Female,Democrat
2Kk0CQlG,5,-1,White,32,Female,Democrat
2Kk0CQlG,45,1,White,32,Female,Democrat
2Kk0CQlG,40,1,White,32,Female,Democrat
2Kk0CQlG,113,1,White,32,Female,Democrat
2Kk0CQlG,35,1,White,32,Female,Democrat
2Kk0CQlG,112,1,White,32,Female,Democrat
2Kk0CQlG,28,1,White,32,Female,Democrat
2Kk0CQlG,94,1,White,32,Female,Democrat
2Kk0CQlG,68,1,White,32,Female,Democrat
2Kk0CQlG,10,-1,White,32,Female,Democrat
2Kk0CQlG,106,1,White,32,Female,Democrat
2Kk0CQlG,87,1,White,32,Female,Democrat
2Kk0CQlG,17,-1,White,32,Female,Democrat
2Kk0CQlG,39,1,White,32,Female,Democrat
2Kk0CQlG,55,1,White,32,Female,Democrat
2Kk0CQlG,89,1,White,32,Female,Democrat
2Kk0CQlG,59,1,White,32,Female,Democrat
2Kk0CQlG,29,-1,White,32,Female,Democrat
2Kk0CQlG,61,-1,White,32,Female,Democrat
2Kk0CQlG,78,1,White,32,Female,Democrat
2Kk0CQlG,96,1,White,32,Female,Democrat
2Kk0CQlG,101,1,White,32,Female,Democrat
aIXHfHST,21,1,Black,24,Male,Democrat
aIXHfHST,81,-1,Black,24,Male,Democrat
aIXHfHST,79,-1,Black,24,Male,Democrat
aIXHfHST,105,1,Black,24,Male,Democrat
aIXHfHST,5,-1,Black,24,Male,Democrat
aIXHfHST,51,1,Black,24,Male,Democrat
aIXHfHST,64,-1,Black,24,Male,Democrat
aIXHfHST,97,1,Black,24,Male,Democrat
aIXHfHST,22,1,Black,24,Male,Democrat
aIXHfHST,38,1,Black,24,Male,Democrat
aIXHfHST,44,1,Black,24,Male,Democrat
aIXHfHST,41,1,Black,24,Male,Democrat
aIXHfHST,72,-1,Black,24,Male,Democrat
aIXHfHST,85,-1,Black,24,Male,Democrat
aIXHfHST,54,1,Black,24,Male,Democrat
aIXHfHST,116,1,Black,24,Male,Democrat
aIXHfHST,2,-1,Black,24,Male,Democrat
aIXHfHST,101,1,Black,24,Male,Democrat
aIXHfHST,111,1,Black,24,Male,Democrat
aIXHfHST,92,-1,Black,24,Male,Democrat
aIXHfHST,32,1,Black,24,Male,Democrat
aIXHfHST,17,-1,Black,24,Male,Democrat
aIXHfHST,67,-1,Black,24,Male,Democrat
aIXHfHST,12,-1,Black,24,Male,Democrat
QmnD7KKz,102,1,White,36,Male,Democrat
QmnD7KKz,75,1,White,36,Male,Democrat
QmnD7KKz,110,1,White,36,Male,Democrat
QmnD7KKz,32,-1,White,36,Male,Democrat
QmnD7KKz,26,1,White,36,Male,Democrat
QmnD7KKz,48,1,White,36,Male,Democrat
QmnD7KKz,64,-1,White,36,Male,Democrat
QmnD7KKz,6,-1,White,36,Male,Democrat
QmnD7KKz,81,-1,White,36,Male,Democrat
QmnD7KKz,39,1,White,36,Male,Democrat
QmnD7KKz,59,1,White,36,Male,Democrat
QmnD7KKz,1,-1,White,36,Male,Democrat
QmnD7KKz,86,1,White,36,Male,Democrat
QmnD7KKz,18,1,White,36,Male,Democrat
