workerId,comment,answer_f,answer_m,race,age,gender,political
nbybEJ7d,9,,0,White,30,Male,Democrat
nbybEJ7d,79,,0.46,White,30,Male,Democrat
nbybEJ7d,89,,0.68,White,30,Male,Democrat
nbybEJ7d,103,,0.36,White,30,Male,Democrat
nbybEJ7d,10,,0.56,White,30,Male,Democrat
nbybEJ7d,117,,0.79,White,30,Male,Democrat
nbybEJ7d,2,,0.01,White,30,Male,Democrat
nbybEJ7d,68,,0.86,White,30,Male,Democrat
nbybEJ7d,62,,0.04,White,30,Male,Democrat
XlZ9ZKBu,14,,0,White,57,Female,Democrat
XlZ9ZKBu,106,,0.6,White,57,Female,Democrat
XlZ9ZKBu,103,,0.6,White,57,Female,Democrat
XlZ9ZKBu,58,,0.99,White,57,Female,Democrat
XlZ9ZKBu,91,,0.51,White,57,Female,Democrat
XlZ9ZKBu,8,,0.01,White,57,Female,Democrat
XlZ9ZKBu,99,,0.1,White,57,Female,Democrat
XlZ9ZKBu,24,,0.6,White,57,Female,Democrat
XlZ9ZKBu,112,,1,White,57,Female,Democrat
XlZ9ZKBu,83,,0.6,White,57,Female,Democrat
XlZ9ZKBu,13,,0.05,White,57,Female,Democrat
XlZ9ZKBu,57,,0.99,White,57,Female,Democrat
XlZ9ZKBu,69,,0.05,White,57,Female,Democrat
XlZ9ZKBu,56,,0.99,White,57,Female,Democrat
XlZ9ZKBu,15,,0.01,White,57,Female,Democrat
XlZ9ZKBu,16,,0.1,White,57,Female,Democrat
XlZ9ZKBu,37,,0.9,White,57,Female,Democrat
XlZ9ZKBu,97,,0.95,White,57,Female,Democrat
XlZ9ZKBu,60,,0,White,57,Female,Democrat
XlZ9ZKBu,26,,0.41,White,57,Female,Democrat
XlZ9ZKBu,20,,0.5,White,57,Female,Democrat
XlZ9ZKBu,111,,0.9,White,57,Female,Democrat
XlZ9ZKBu,51,,0.99,White,57,Female,Democrat
XlZ9ZKBu,78,,0.25,White,57,Female,Democrat
nKukQFt3,88,,0.25,White,53,Female,Democrat
nKukQFt3,75,,0.45,White,53,Female,Democrat
nKukQFt3,112,,0.35,White,53,Female,Democrat
nKukQFt3,104,,0.45,White,53,Female,Democrat
nKukQFt3,57,,0.45,White,53,Female,Democrat
nKukQFt3,80,,0.25,White,53,Female,Democrat
nKukQFt3,53,,0.35,White,53,Female,Democrat
nKukQFt3,21,,0.25,White,53,Female,Democrat
nKukQFt3,78,,0.35,White,53,Female,Democrat
nKukQFt3,83,,0.45,White,53,Female,Democrat
nKukQFt3,46,,0.35,White,53,Female,Democrat
nKukQFt3,38,,0.35,White,53,Female,Democrat
nKukQFt3,36,,0.35,White,53,Female,Democrat
nKukQFt3,2,,0.35,White,53,Female,Democrat
nKukQFt3,70,,0.35,White,53,Female,Democrat
nKukQFt3,39,,0.35,White,53,Female,Democrat
nKukQFt3,29,,0.4,White,53,Female,Democrat
nKukQFt3,52,,0.35,White,53,Female,Democrat
nKukQFt3,26,,0.35,White,53,Female,Democrat
nKukQFt3,105,,0.45,White,53,Female,Democrat
nKukQFt3,56,,0.45,White,53,Female,Democrat
nKukQFt3,93,,0.15,White,53,Female,Democrat
nKukQFt3,84,,0.45,White,53,Female,Democrat
nKukQFt3,72,,0.31,White,53,Female,Democrat
votYajIi,55,,0.23,Black,44,Female,Democrat
votYajIi,69,,0.51,Black,44,Female,Democrat
votYajIi,18,,0,Black,44,Female,Democrat
votYajIi,22,,0.01,Black,44,Female,Democrat
votYajIi,70,,0.02,Black,44,Female,Democrat
votYajIi,93,,0.02,Black,44,Female,Democrat
votYajIi,92,,0.03,Black,44,Female,Democrat
votYajIi,105,,0.05,Black,44,Female,Democrat
votYajIi,62,,0,Black,44,Female,Democrat
votYajIi,38,,0.52,Black,44,Female,Democrat
votYajIi,98,,0.31,Black,44,Female,Democrat
votYajIi,58,,0.96,Black,44,Female,Democrat
votYajIi,19,,0.22,Black,44,Female,Democrat
votYajIi,45,,0.65,Black,44,Female,Democrat
votYajIi,95,,0,Black,44,Female,Democrat
votYajIi,119,,0.84,Black,44,Female,Democrat
votYajIi,79,,0.02,Black,44,Female,Democrat
votYajIi,61,,0,Black,44,Female,Democrat
votYajIi,5,,0,Black,44,Female,Democrat
votYajIi,71,,0,Black,44,Female,Democrat
votYajIi,100,,0.65,Black,44,Female,Democrat
votYajIi,7,,0,Black,44,Female,Democrat
votYajIi,36,,0.91,Black,44,Female,Democrat
votYajIi,27,,0.03,Black,44,Female,Democrat
m0idCqwl,113,,0.44,White,39,Male,Republican
m0idCqwl,105,,0.26,White,39,Male,Republican
m0idCqwl,30,,0.16,White,39,Male,Republican
m0idCqwl,63,,0.04,White,39,Male,Republican
m0idCqwl,26,,0.06,White,39,Male,Republican
m0idCqwl,108,,0.53,White,39,Male,Republican
m0idCqwl,47,,0.86,White,39,Male,Republican
m0idCqwl,41,,0.29,White,39,Male,Republican
m0idCqwl,88,,0.09,White,39,Male,Republican
m0idCqwl,21,,0.06,White,39,Male,Republican
m0idCqwl,72,,0.02,White,39,Male,Republican
m0idCqwl,53,,0.96,White,39,Male,Republican
m0idCqwl,79,,0.06,White,39,Male,Republican
m0idCqwl,38,,0.04,White,39,Male,Republican
m0idCqwl,85,,0.46,White,39,Male,Republican
m0idCqwl,114,,0.56,White,39,Male,Republican
m0idCqwl,58,,0.38,White,39,Male,Republican
m0idCqwl,15,,0.03,White,39,Male,Republican
m0idCqwl,73,,0.07,White,39,Male,Republican
m0idCqwl,49,,0.56,White,39,Male,Republican
m0idCqwl,76,,0.07,White,39,Male,Republican
m0idCqwl,66,,0.04,White,39,Male,Republican
m0idCqwl,100,,0.16,White,39,Male,Republican
m0idCqwl,96,,0.04,White,39,Male,Republican
qZs84mF1,10,,0.67,White,68,Male,Republican
qZs84mF1,0,,0.17,White,68,Male,Republican
qZs84mF1,17,,0.67,White,68,Male,Republican
qZs84mF1,98,,0.57,White,68,Male,Republican
qZs84mF1,51,,0.98,White,68,Male,Republican
qZs84mF1,42,,0.98,White,68,Male,Republican
qZs84mF1,96,,0.57,White,68,Male,Republican
qZs84mF1,3,,0.26,White,68,Male,Republican
qZs84mF1,32,,0.25,White,68,Male,Republican
qZs84mF1,28,,0.58,White,68,Male,Republican
qZs84mF1,5,,0,White,68,Male,Republican
qZs84mF1,72,,0.05,White,68,Male,Republican
qZs84mF1,19,,0.85,White,68,Male,Republican
qZs84mF1,113,,0.96,White,68,Male,Republican
qZs84mF1,46,,0.97,White,68,Male,Republican
qZs84mF1,26,,0.36,White,68,Male,Republican
qZs84mF1,104,,0.86,White,68,Male,Republican
qZs84mF1,114,,0.77,White,68,Male,Republican
qZs84mF1,70,,0.58,White,68,Male,Republican
qZs84mF1,44,,0.87,White,68,Male,Republican
qZs84mF1,118,,0.97,White,68,Male,Republican
qZs84mF1,33,,0.97,White,68,Male,Republican
qZs84mF1,68,,0.85,White,68,Male,Republican
qZs84mF1,101,,0.98,White,68,Male,Republican
Esvviu8Z,88,,0.55,White,41,Female,Democrat
Esvviu8Z,98,,0.95,White,41,Female,Democrat
Esvviu8Z,70,,0.05,White,41,Female,Democrat
Esvviu8Z,78,,0.85,White,41,Female,Democrat
Esvviu8Z,111,,0.15,White,41,Female,Democrat
Esvviu8Z,94,,0.55,White,41,Female,Democrat
Esvviu8Z,19,,0.55,White,41,Female,Democrat
Esvviu8Z,60,,0,White,41,Female,Democrat
Esvviu8Z,93,,0.95,White,41,Female,Democrat
Esvviu8Z,96,,0.95,White,41,Female,Democrat
Esvviu8Z,43,,0.95,White,41,Female,Democrat
Esvviu8Z,63,,0.05,White,41,Female,Democrat
Esvviu8Z,101,,0.95,White,41,Female,Democrat
Esvviu8Z,13,,0.95,White,41,Female,Democrat
Esvviu8Z,74,,0.55,White,41,Female,Democrat
Esvviu8Z,48,,0.95,White,41,Female,Democrat
Esvviu8Z,109,,0.75,White,41,Female,Democrat
Esvviu8Z,24,,0.95,White,41,Female,Democrat
Esvviu8Z,5,,0,White,41,Female,Democrat
Esvviu8Z,3,,0,White,41,Female,Democrat
Esvviu8Z,86,,0.95,White,41,Female,Democrat
Esvviu8Z,50,,0.95,White,41,Female,Democrat
Esvviu8Z,21,,0.65,White,41,Female,Democrat
Esvviu8Z,79,,0.75,White,41,Female,Democrat
4UYzesTk,9,,0,Black,130,Male,Democrat
4UYzesTk,59,,0.55,Black,130,Male,Democrat
4UYzesTk,104,,0.81,Black,130,Male,Democrat
4UYzesTk,105,,0.31,Black,130,Male,Democrat
4UYzesTk,37,,0.9,Black,130,Male,Democrat
4UYzesTk,90,,0.25,Black,130,Male,Democrat
4UYzesTk,33,,0.8,Black,130,Male,Democrat
4UYzesTk,87,,0.15,Black,130,Male,Democrat
4UYzesTk,17,,0.95,Black,130,Male,Democrat
4UYzesTk,73,,0.1,Black,130,Male,Democrat
4UYzesTk,20,,0,Black,130,Male,Democrat
4UYzesTk,95,,0.51,Black,130,Male,Democrat
4UYzesTk,56,,0.75,Black,130,Male,Democrat
4UYzesTk,81,,0.05,Black,130,Male,Democrat
4UYzesTk,39,,0.5,Black,130,Male,Democrat
4UYzesTk,66,,0,Black,130,Male,Democrat
4UYzesTk,83,,0.05,Black,130,Male,Democrat
4UYzesTk,8,,0.05,Black,130,Male,Democrat
4UYzesTk,93,,0.15,Black,130,Male,Democrat
4UYzesTk,10,,0.6,Black,130,Male,Democrat
4UYzesTk,46,,0.8,Black,130,Male,Democrat
4UYzesTk,72,,0.1,Black,130,Male,Democrat
4UYzesTk,24,,0.2,Black,130,Male,Democrat
4UYzesTk,53,,0.81,Black,130,Male,Democrat
7OpoqOHM,85,,0,Asian,26,Female,Democrat
7OpoqOHM,17,,0.17,Asian,26,Female,Democrat
7OpoqOHM,69,,0,Asian,26,Female,Democrat
7OpoqOHM,115,,0.78,Asian,26,Female,Democrat
7OpoqOHM,37,,0.13,Asian,26,Female,Democrat
7OpoqOHM,36,,0.27,Asian,26,Female,Democrat
7OpoqOHM,94,,0,Asian,26,Female,Democrat
7OpoqOHM,93,,0,Asian,26,Female,Democrat
7OpoqOHM,113,,0.46,Asian,26,Female,Democrat
7OpoqOHM,68,,0.09,Asian,26,Female,Democrat
7OpoqOHM,34,,0.47,Asian,26,Female,Democrat
7OpoqOHM,11,,0.17,Asian,26,Female,Democrat
7OpoqOHM,13,,0.02,Asian,26,Female,Democrat
7OpoqOHM,33,,0.19,Asian,26,Female,Democrat
7OpoqOHM,100,,0.16,Asian,26,Female,Democrat
7OpoqOHM,0,,0.02,Asian,26,Female,Democrat
7OpoqOHM,96,,0.22,Asian,26,Female,Democrat
7OpoqOHM,74,,0.34,Asian,26,Female,Democrat
7OpoqOHM,67,,0,Asian,26,Female,Democrat
7OpoqOHM,54,,0.48,Asian,26,Female,Democrat
7OpoqOHM,86,,0.03,Asian,26,Female,Democrat
7OpoqOHM,82,,0.01,Asian,26,Female,Democrat
7OpoqOHM,87,,0.57,Asian,26,Female,Democrat
7OpoqOHM,3,,0,Asian,26,Female,Democrat
SQh3u05b,44,,0.69,White,30,Female,Democrat
SQh3u05b,65,,0.01,White,30,Female,Democrat
SQh3u05b,7,,0.13,White,30,Female,Democrat
SQh3u05b,26,,0.27,White,30,Female,Democrat
SQh3u05b,52,,0.55,White,30,Female,Democrat
SQh3u05b,35,,0.65,White,30,Female,Democrat
SQh3u05b,112,,0.81,White,30,Female,Democrat
SQh3u05b,90,,0.67,White,30,Female,Democrat
SQh3u05b,71,,0.01,White,30,Female,Democrat
SQh3u05b,84,,0.45,White,30,Female,Democrat
SQh3u05b,31,,0.22,White,30,Female,Democrat
SQh3u05b,114,,0.89,White,30,Female,Democrat
SQh3u05b,63,,0.18,White,30,Female,Democrat
SQh3u05b,70,,0.72,White,30,Female,Democrat
SQh3u05b,110,,0.68,White,30,Female,Democrat
SQh3u05b,75,,0.7,White,30,Female,Democrat
SQh3u05b,77,,0.15,White,30,Female,Democrat
SQh3u05b,40,,0.95,White,30,Female,Democrat
SQh3u05b,93,,0.73,White,30,Female,Democrat
SQh3u05b,97,,0.95,White,30,Female,Democrat
SQh3u05b,6,,0.05,White,30,Female,Democrat
SQh3u05b,13,,0.24,White,30,Female,Democrat
SQh3u05b,102,,0.88,White,30,Female,Democrat
SQh3u05b,2,,0.08,White,30,Female,Democrat
KEjEYa3d,64,,0,Black,23,Male,Democrat
KEjEYa3d,74,,0.95,Black,23,Male,Democrat
KEjEYa3d,92,,0.45,Black,23,Male,Democrat
KEjEYa3d,24,,0,Black,23,Male,Democrat
KEjEYa3d,87,,0.75,Black,23,Male,Democrat
KEjEYa3d,18,,0,Black,23,Male,Democrat
KEjEYa3d,113,,0.99,Black,23,Male,Democrat
KEjEYa3d,68,,1,Black,23,Male,Democrat
KEjEYa3d,31,,1,Black,23,Male,Democrat
KEjEYa3d,11,,0,Black,23,Male,Democrat
KEjEYa3d,104,,0.95,Black,23,Male,Democrat
KEjEYa3d,7,,0.85,Black,23,Male,Democrat
KEjEYa3d,50,,0.05,Black,23,Male,Democrat
KEjEYa3d,117,,0.95,Black,23,Male,Democrat
KEjEYa3d,38,,0.98,Black,23,Male,Democrat
KEjEYa3d,3,,0,Black,23,Male,Democrat
KEjEYa3d,22,,0,Black,23,Male,Democrat
KEjEYa3d,86,,0.95,Black,23,Male,Democrat
KEjEYa3d,55,,1,Black,23,Male,Democrat
KEjEYa3d,5,,0,Black,23,Male,Democrat
KEjEYa3d,43,,1,Black,23,Male,Democrat
KEjEYa3d,12,,0,Black,23,Male,Democrat
KEjEYa3d,61,,0,Black,23,Male,Democrat
KEjEYa3d,10,,0,Black,23,Male,Democrat
J4NTP5TU,76,,0.4,Asian,34,Female,Democrat
J4NTP5TU,106,,0.6,Asian,34,Female,Democrat
J4NTP5TU,71,,0.15,Asian,34,Female,Democrat
J4NTP5TU,5,,0.05,Asian,34,Female,Democrat
J4NTP5TU,1,,0.1,Asian,34,Female,Democrat
J4NTP5TU,31,,0.9,Asian,34,Female,Democrat
J4NTP5TU,20,,0.5,Asian,34,Female,Democrat
J4NTP5TU,82,,0.3,Asian,34,Female,Democrat
J4NTP5TU,55,,0.75,Asian,34,Female,Democrat
J4NTP5TU,116,,0.95,Asian,34,Female,Democrat
J4NTP5TU,13,,0.2,Asian,34,Female,Democrat
J4NTP5TU,91,,0.25,Asian,34,Female,Democrat
J4NTP5TU,26,,0.3,Asian,34,Female,Democrat
J4NTP5TU,89,,0.5,Asian,34,Female,Democrat
J4NTP5TU,85,,0.5,Asian,34,Female,Democrat
J4NTP5TU,33,,0.8,Asian,34,Female,Democrat
J4NTP5TU,102,,0.85,Asian,34,Female,Democrat
J4NTP5TU,51,,0.55,Asian,34,Female,Democrat
J4NTP5TU,4,,0,Asian,34,Female,Democrat
J4NTP5TU,43,,0.8,Asian,34,Female,Democrat
J4NTP5TU,77,,0.25,Asian,34,Female,Democrat
J4NTP5TU,29,,0.15,Asian,34,Female,Democrat
J4NTP5TU,40,,0.7,Asian,34,Female,Democrat
J4NTP5TU,59,,0.65,Asian,34,Female,Democrat
ma3bbImr,28,,0.55,White,59,Female,Democrat
ma3bbImr,87,,0.35,White,59,Female,Democrat
ma3bbImr,57,,0.55,White,59,Female,Democrat
ma3bbImr,37,,0.65,White,59,Female,Democrat
ma3bbImr,29,,0.45,White,59,Female,Democrat
ma3bbImr,115,,0.85,White,59,Female,Democrat
ma3bbImr,52,,0.75,White,59,Female,Democrat
ma3bbImr,96,,0.55,White,59,Female,Democrat
ma3bbImr,25,,0.35,White,59,Female,Democrat
ma3bbImr,34,,0.75,White,59,Female,Democrat
ma3bbImr,13,,0.55,White,59,Female,Democrat
ma3bbImr,89,,0.85,White,59,Female,Democrat
ma3bbImr,15,,0.65,White,59,Female,Democrat
ma3bbImr,112,,0.45,White,59,Female,Democrat
ma3bbImr,12,,0.05,White,59,Female,Democrat
ma3bbImr,19,,0.35,White,59,Female,Democrat
ma3bbImr,95,,0.95,White,59,Female,Democrat
ma3bbImr,86,,0.85,White,59,Female,Democrat
ma3bbImr,23,,0.25,White,59,Female,Democrat
ma3bbImr,105,,0.55,White,59,Female,Democrat
ma3bbImr,65,,0.25,White,59,Female,Democrat
ma3bbImr,68,,0.35,White,59,Female,Democrat
ma3bbImr,24,,0.15,White,59,Female,Democrat
ma3bbImr,26,,0.55,White,59,Female,Democrat
bxuGGazv,110,,0.71,White,22,Female,Democrat
bxuGGazv,35,,0.81,White,22,Female,Democrat
bxuGGazv,112,,0.87,White,22,Female,Democrat
bxuGGazv,6,,0,White,22,Female,Democrat
bxuGGazv,26,,0.4,White,22,Female,Democrat
bxuGGazv,44,,0.63,White,22,Female,Democrat
bxuGGazv,77,,0.8,White,22,Female,Democrat
bxuGGazv,70,,0.1,White,22,Female,Democrat
bxuGGazv,2,,0.02,White,22,Female,Democrat
bxuGGazv,63,,0.01,White,22,Female,Democrat
bxuGGazv,102,,0.8,White,22,Female,Democrat
bxuGGazv,31,,0.2,White,22,Female,Democrat
bxuGGazv,97,,0.69,White,22,Female,Democrat
bxuGGazv,93,,0.53,White,22,Female,Democrat
bxuGGazv,90,,0.58,White,22,Female,Democrat
bxuGGazv,65,,0,White,22,Female,Democrat
bxuGGazv,75,,0.48,White,22,Female,Democrat
bxuGGazv,7,,0.2,White,22,Female,Democrat
bxuGGazv,84,,0.5,White,22,Female,Democrat
bxuGGazv,71,,0.08,White,22,Female,Democrat
bxuGGazv,52,,0.98,White,22,Female,Democrat
bxuGGazv,13,,0.21,White,22,Female,Democrat
bxuGGazv,40,,0.71,White,22,Female,Democrat
bxuGGazv,115,,0.9,White,22,Female,Democrat
ImEzhEMv,34,,0.3,Black,31,Female,Democrat
ImEzhEMv,32,,0.23,Black,31,Female,Democrat
ImEzhEMv,87,,0.82,Black,31,Female,Democrat
ImEzhEMv,36,,0.05,Black,31,Female,Democrat
ImEzhEMv,20,,0.07,Black,31,Female,Democrat
ImEzhEMv,83,,0.35,Black,31,Female,Democrat
ImEzhEMv,18,,0.54,Black,31,Female,Democrat
ImEzhEMv,81,,0.97,Black,31,Female,Democrat
ImEzhEMv,19,,0.15,Black,31,Female,Democrat
ImEzhEMv,10,,0.7,Black,31,Female,Democrat
ImEzhEMv,115,,0.75,Black,31,Female,Democrat
ImEzhEMv,39,,0.47,Black,31,Female,Democrat
ImEzhEMv,38,,0.42,Black,31,Female,Democrat
ImEzhEMv,72,,0.05,Black,31,Female,Democrat
ImEzhEMv,69,,0.36,Black,31,Female,Democrat
ImEzhEMv,48,,0.85,Black,31,Female,Democrat
ImEzhEMv,21,,0.62,Black,31,Female,Democrat
ImEzhEMv,66,,0.32,Black,31,Female,Democrat
ImEzhEMv,99,,0.55,Black,31,Female,Democrat
ImEzhEMv,43,,0.88,Black,31,Female,Democrat
ImEzhEMv,105,,0.98,Black,31,Female,Democrat
ImEzhEMv,57,,0.4,Black,31,Female,Democrat
ImEzhEMv,6,,0.18,Black,31,Female,Democrat
ImEzhEMv,64,,0.09,Black,31,Female,Democrat
VPqLHehg,6,,0,White,49,Male,Democrat
VPqLHehg,79,,0.45,White,49,Male,Democrat
VPqLHehg,85,,0.15,White,49,Male,Democrat
VPqLHehg,89,,0.45,White,49,Male,Democrat
VPqLHehg,78,,0.81,White,49,Male,Democrat
VPqLHehg,49,,1,White,49,Male,Democrat
VPqLHehg,16,,0.4,White,49,Male,Democrat
VPqLHehg,81,,0.05,White,49,Male,Democrat
VPqLHehg,27,,0.41,White,49,Male,Democrat
VPqLHehg,94,,0.31,White,49,Male,Democrat
VPqLHehg,11,,0.62,White,49,Male,Democrat
VPqLHehg,117,,0.95,White,49,Male,Democrat
VPqLHehg,71,,0.04,White,49,Male,Democrat
VPqLHehg,82,,0.53,White,49,Male,Democrat
VPqLHehg,23,,0.81,White,49,Male,Democrat
VPqLHehg,37,,1,White,49,Male,Democrat
VPqLHehg,45,,1,White,49,Male,Democrat
VPqLHehg,53,,1,White,49,Male,Democrat
VPqLHehg,65,,0,White,49,Male,Democrat
VPqLHehg,12,,0.04,White,49,Male,Democrat
VPqLHehg,15,,0.36,White,49,Male,Democrat
VPqLHehg,111,,0.89,White,49,Male,Democrat
VPqLHehg,41,,0.99,White,49,Male,Democrat
VPqLHehg,18,,0.41,White,49,Male,Democrat
DQHSbzGf,64,,0,White,32,Male,Independent
DQHSbzGf,13,,0.5,White,32,Male,Independent
DQHSbzGf,69,,0.05,White,32,Male,Independent
DQHSbzGf,67,,0,White,32,Male,Independent
DQHSbzGf,83,,0.5,White,32,Male,Independent
DQHSbzGf,22,,0.5,White,32,Male,Independent
DQHSbzGf,10,,0.1,White,32,Male,Independent
DQHSbzGf,48,,0.91,White,32,Male,Independent
DQHSbzGf,59,,0.95,White,32,Male,Independent
DQHSbzGf,65,,0,White,32,Male,Independent
DQHSbzGf,54,,0.55,White,32,Male,Independent
DQHSbzGf,62,,0,White,32,Male,Independent
DQHSbzGf,106,,0.65,White,32,Male,Independent
DQHSbzGf,44,,0.65,White,32,Male,Independent
DQHSbzGf,68,,0.05,White,32,Male,Independent
DQHSbzGf,52,,0.95,White,32,Male,Independent
DQHSbzGf,115,,0.8,White,32,Male,Independent
DQHSbzGf,61,,0,White,32,Male,Independent
DQHSbzGf,49,,0.95,White,32,Male,Independent
DQHSbzGf,76,,0.2,White,32,Male,Independent
DQHSbzGf,81,,0.01,White,32,Male,Independent
DQHSbzGf,87,,0.6,White,32,Male,Independent
DQHSbzGf,74,,0.2,White,32,Male,Independent
DQHSbzGf,16,,0.41,White,32,Male,Independent
GYxoxrhB,41,,0.3,Hispanic,31,Female,Democrat
GYxoxrhB,21,,0.09,Hispanic,31,Female,Democrat
GYxoxrhB,103,,0.06,Hispanic,31,Female,Democrat
GYxoxrhB,16,,0.19,Hispanic,31,Female,Democrat
GYxoxrhB,53,,0.55,Hispanic,31,Female,Democrat
GYxoxrhB,100,,0.44,Hispanic,31,Female,Democrat
GYxoxrhB,9,,0,Hispanic,31,Female,Democrat
GYxoxrhB,87,,0.05,Hispanic,31,Female,Democrat
GYxoxrhB,89,,0.06,Hispanic,31,Female,Democrat
GYxoxrhB,82,,0.03,Hispanic,31,Female,Democrat
GYxoxrhB,102,,0.48,Hispanic,31,Female,Democrat
GYxoxrhB,67,,0.05,Hispanic,31,Female,Democrat
GYxoxrhB,88,,0.02,Hispanic,31,Female,Democrat
GYxoxrhB,117,,0.28,Hispanic,31,Female,Democrat
GYxoxrhB,49,,0.3,Hispanic,31,Female,Democrat
GYxoxrhB,6,,0.04,Hispanic,31,Female,Democrat
GYxoxrhB,43,,0.39,Hispanic,31,Female,Democrat
GYxoxrhB,113,,0.13,Hispanic,31,Female,Democrat
GYxoxrhB,96,,0.22,Hispanic,31,Female,Democrat
GYxoxrhB,31,,0.41,Hispanic,31,Female,Democrat
GYxoxrhB,65,,0.14,Hispanic,31,Female,Democrat
GYxoxrhB,54,,0.35,Hispanic,31,Female,Democrat
GYxoxrhB,10,,0.23,Hispanic,31,Female,Democrat
GYxoxrhB,46,,0.57,Hispanic,31,Female,Democrat
lXv031kO,57,,0.59,White,51,Female,Independent
lXv031kO,112,,0.17,White,51,Female,Independent
lXv031kO,53,,0.88,White,51,Female,Independent
lXv031kO,75,,0.99,White,51,Female,Independent
lXv031kO,23,,0.99,White,51,Female,Independent
lXv031kO,82,,0.69,White,51,Female,Independent
lXv031kO,69,,0.98,White,51,Female,Independent
lXv031kO,71,,0.17,White,51,Female,Independent
lXv031kO,98,,0.07,White,51,Female,Independent
lXv031kO,49,,0.06,White,51,Female,Independent
lXv031kO,113,,0.89,White,51,Female,Independent
lXv031kO,62,,0.07,White,51,Female,Independent
lXv031kO,48,,0.6,White,51,Female,Independent
lXv031kO,94,,0.57,White,51,Female,Independent
lXv031kO,20,,0.19,White,51,Female,Independent
lXv031kO,119,,0.48,White,51,Female,Independent
lXv031kO,73,,0.6,White,51,Female,Independent
lXv031kO,1,,0.03,White,51,Female,Independent
lXv031kO,0,,0.06,White,51,Female,Independent
lXv031kO,117,,0.58,White,51,Female,Independent
lXv031kO,76,,0.58,White,51,Female,Independent
lXv031kO,80,,0.69,White,51,Female,Independent
lXv031kO,12,,0.43,White,51,Female,Independent
lXv031kO,9,,0.04,White,51,Female,Independent
SQDW1kgi,91,,0.5,Hispanic,21,Female,Democrat
SQDW1kgi,47,,1,Hispanic,21,Female,Democrat
SQDW1kgi,36,,0.55,Hispanic,21,Female,Democrat
SQDW1kgi,107,,0.95,Hispanic,21,Female,Democrat
SQDW1kgi,61,,0,Hispanic,21,Female,Democrat
SQDW1kgi,4,,0,Hispanic,21,Female,Democrat
SQDW1kgi,89,,0.45,Hispanic,21,Female,Democrat
SQDW1kgi,12,,0,Hispanic,21,Female,Democrat
SQDW1kgi,114,,0.85,Hispanic,21,Female,Democrat
SQDW1kgi,48,,1,Hispanic,21,Female,Democrat
SQDW1kgi,57,,1,Hispanic,21,Female,Democrat
SQDW1kgi,98,,1,Hispanic,21,Female,Democrat
SQDW1kgi,104,,0.85,Hispanic,21,Female,Democrat
SQDW1kgi,45,,1,Hispanic,21,Female,Democrat
SQDW1kgi,77,,0.75,Hispanic,21,Female,Democrat
SQDW1kgi,14,,0,Hispanic,21,Female,Democrat
SQDW1kgi,60,,0,Hispanic,21,Female,Democrat
SQDW1kgi,93,,0.85,Hispanic,21,Female,Democrat
SQDW1kgi,29,,0,Hispanic,21,Female,Democrat
SQDW1kgi,78,,0.75,Hispanic,21,Female,Democrat
SQDW1kgi,0,,0,Hispanic,21,Female,Democrat
SQDW1kgi,112,,1,Hispanic,21,Female,Democrat
SQDW1kgi,65,,0,Hispanic,21,Female,Democrat
SQDW1kgi,11,,0.55,Hispanic,21,Female,Democrat
usxMIDhW,22,,0.61,Others,25,Female,Independent
usxMIDhW,89,,0.21,Others,25,Female,Independent
usxMIDhW,15,,0,Others,25,Female,Independent
usxMIDhW,95,,0.51,Others,25,Female,Independent
usxMIDhW,19,,0,Others,25,Female,Independent
usxMIDhW,10,,0.05,Others,25,Female,Independent
usxMIDhW,7,,0,Others,25,Female,Independent
usxMIDhW,111,,0.7,Others,25,Female,Independent
usxMIDhW,79,,0.67,Others,25,Female,Independent
usxMIDhW,80,,0.87,Others,25,Female,Independent
usxMIDhW,6,,0,Others,25,Female,Independent
usxMIDhW,69,,0.45,Others,25,Female,Independent
usxMIDhW,44,,0.6,Others,25,Female,Independent
usxMIDhW,100,,0.9,Others,25,Female,Independent
usxMIDhW,74,,0.21,Others,25,Female,Independent
usxMIDhW,62,,0,Others,25,Female,Independent
usxMIDhW,97,,0.65,Others,25,Female,Independent
usxMIDhW,50,,0.9,Others,25,Female,Independent
usxMIDhW,66,,0.05,Others,25,Female,Independent
usxMIDhW,30,,0.97,Others,25,Female,Independent
usxMIDhW,1,,0,Others,25,Female,Independent
usxMIDhW,91,,0.51,Others,25,Female,Independent
usxMIDhW,14,,0,Others,25,Female,Independent
usxMIDhW,113,,0.8,Others,25,Female,Independent
K2coMkSL,90,,0.81,White,30,Male,Independent
K2coMkSL,115,,0.81,White,30,Male,Independent
K2coMkSL,65,,0,White,30,Male,Independent
K2coMkSL,26,,0.75,White,30,Male,Independent
K2coMkSL,71,,0,White,30,Male,Independent
K2coMkSL,75,,0.85,White,30,Male,Independent
K2coMkSL,97,,1,White,30,Male,Independent
K2coMkSL,93,,0.03,White,30,Male,Independent
K2coMkSL,63,,0.1,White,30,Male,Independent
K2coMkSL,114,,1,White,30,Male,Independent
K2coMkSL,102,,0.8,White,30,Male,Independent
K2coMkSL,7,,0.1,White,30,Male,Independent
K2coMkSL,77,,0.65,White,30,Male,Independent
K2coMkSL,40,,0.81,White,30,Male,Independent
K2coMkSL,6,,0,White,30,Male,Independent
K2coMkSL,52,,1,White,30,Male,Independent
K2coMkSL,84,,0.85,White,30,Male,Independent
